222,207,208
194,208,207
235,250,247
250,263,247
233,222,235
235,222,224
171,169,155
183,169,171
155,157,171
139,130,144
139,144,155
155,150,139
155,169,150
149,135,150
169,182,164
150,169,164
120,135,123
130,139,120
139,135,120
139,150,135
107,96,106
120,107,106
259,274,276
290,304,291
276,261,259
261,243,259
276,291,277
276,290,291
473,461,463
451,463,461
451,447,439
439,440,451
440,427,426
426,427,414
440,426,438
440,439,427
450,463,451
450,451,440
230,232,221
261,277,262
261,262,245
262,246,245
195,205,191
162,153,167
180,176,162
162,167,180
167,181,180
195,180,181
191,180,195
221,205,206
219,206,204
220,229,219
230,229,243
39,48,49
30,23,39
39,36,30
48,58,49
39,29,38
23,29,39
148,147,134
134,138,148
134,124,138
176,161,162
162,161,148
148,153,162
266,280,267
266,249,265
249,252,234
252,249,266
279,293,294
294,280,279
280,266,279
308,307,322
307,308,294
308,295,294
215,201,217
217,202,216
217,234,236
234,252,236
189,174,175
189,187,174
174,160,175
190,202,189
202,201,189
202,217,201
99,108,98
111,101,98
98,108,111
111,108,122
85,84,98
84,85,72
54,66,57
38,27,33
57,48,45
45,54,57
46,54,45
45,38,33
76,66,67
88,102,89
76,88,89
89,80,76
269,257,281
286,296,310
283,269,286
269,281,286
310,321,297
310,297,286
28,37,33
37,46,33
27,17,28
17,14,28
26,37,28
14,7,11
20,28,14
26,28,20
20,11,18
20,14,11
9,15,19
30,36,25
16,19,25
16,9,19
50,63,59
50,51,61
61,73,63
50,61,63
133,131,117
158,145,170
136,145,133
133,117,126
369,368,354
385,394,381
369,354,356
342,356,354
369,372,385
385,381,369
522,521,532
507,521,522
532,530,522
522,530,524
515,507,522
495,492,484
503,492,495
484,485,495
470,461,473
470,473,484
484,480,470
504,512,502
512,517,513
494,481,493
502,494,493
513,505,502
502,512,513
287,285,300
258,264,251
272,264,258
258,271,272
182,197,196
210,211,225
225,224,210
301,300,314
273,264,272
287,272,285
273,272,287
287,301,288
300,301,287
243,245,230
230,245,232
245,243,261
230,219,229
195,193,206
193,204,206
219,230,221
206,219,221
205,195,206
193,195,181
67,54,56
67,66,54
54,46,56
56,65,67
67,77,76
88,76,77
31,25,36
55,62,51
55,51,41
41,49,55
51,40,41
31,41,40
36,41,31
40,32,31
16,25,22
31,22,25
32,22,31
32,40,43
40,50,43
158,133,145
170,185,172
158,170,172
172,156,158
110,117,131
131,133,156
133,158,156
197,210,196
194,179,196
164,182,179
196,179,182
224,222,208
208,210,224
208,196,210
250,235,238
224,238,235
224,225,238
